Chromosome	Gene_id	Strand	Protein_id	Start	Stop	Transcript_id	Gene_name
5	ENSG00000237190	-	ENSP00000394183	134411852	134402917	ENST00000458198	CDKN2AIPNL
5	ENSG00000043143	+	ENSP00000282605	134535858	134579317	ENST00000282605	JADE2
5	ENSG00000152700	-	ENSP00000404997	134624017	134606952	ENST00000439578	SAR1B
5	ENSG00000113615	+	ENSP00000381823	134649077	134725094	ENST00000398844	SEC24A
5	ENSG00000164615	+	ENSP00000297156	134738621	134750950	ENST00000297156	CAMLG
5	ENSG00000145833	+	ENSP00000416534	134758939	134828706	ENST00000452510	DDX46
5	ENSG00000181904	+	ENSP00000337044	134854901	134855467	ENST00000338051	C5orf24
5	ENSG00000113621	+	ENSP00000351157	134874428	134899685	ENST00000358387	TXNDC15
5	ENSG00000132570	+	ENSP00000421544	134905140	134960681	ENST00000512783	PCBD2
5	ENSG00000152705	+	ENSP00000282611	134967992	135011623	ENST00000282611	CATSPER3
5	ENSG00000069011	-	ENSP00000427542	135033879	135028781	ENST00000506438	PITX1
5	ENSG00000113648	-	ENSP00000423563	135389091	135334978	ENST00000511689	MACROH2A1
5	ENSG00000251380	-	ENSP00000421871	135447106	135446376	ENST00000503143	DCANP1
5	ENSG00000255833	-	ENSP00000440509	135449937	135449456	ENST00000537858	TIFAB
5	ENSG00000181965	-	ENSP00000317580	135535688	135534979	ENST00000314744	NEUROG1
5	ENSG00000145824	-	ENSP00000337065	135578812	135571855	ENST00000337225	CXCL14
5	ENSG00000145832	+	ENSP00000399834	135834848	135880090	ENST00000433282	SLC25A48
5	ENSG00000145839	-	ENSP00000274520	135895814	135892393	ENST00000274520	IL9
5	ENSG00000145826	-	ENSP00000274507	135954831	135947333	ENST00000274507	LECT2
5	ENSG00000120708	+	ENSP00000416330	136029056	136063226	ENST00000442011	TGFBI
5	ENSG00000113658	+	ENSP00000441954	136153761	136177480	ENST00000545279	SMAD5
5	ENSG00000271824	-	ENSP00000490028	136192522	136192215	ENST00000607574	SMIM32
5	ENSG00000069018	-	ENSP00000426070	136357385	136213437	ENST00000513104	TRPC7
5	ENSG00000152377	-	ENSP00000378401	137498556	136978656	ENST00000394945	SPOCK1
5	ENSG00000146021	-	ENSP00000312397	137735644	137622100	ENST00000309755	KLHL3
5	ENSG00000177733	-	ENSP00000316042	137754064	137753151	ENST00000314940	HNRNPA0
5	ENSG00000120729	+	ENSP00000239926	137870652	137887385	ENST00000239926	MYOT
5	ENSG00000078795	+	ENSP00000424725	137889492	137936410	ENST00000508883	PKD2L2
5	ENSG00000031003	-	ENSP00000033079	138019109	137940227	ENST00000033079	FAM13B
5	ENSG00000061492	+	ENSP00000381739	138084090	138091073	ENST00000398754	WNT8A
5	ENSG00000112981	-	ENSP00000265191	138138778	138115683	ENST00000265191	NME5
5	ENSG00000112983	-	ENSP00000254900	138178612	138140076	ENST00000254900	BRD8
5	ENSG00000112984	+	ENSP00000378356	138179681	138187413	ENST00000394894	KIF20A
5	ENSG00000094880	-	ENSP00000378350	138213310	138188980	ENST00000394886	CDC23
5	ENSG00000146013	-	ENSP00000274721	138274422	138252970	ENST00000274721	GFRA3
5	ENSG00000158402	-	ENSP00000321656	138331178	138285694	ENST00000323760	CDC25C
5	ENSG00000120709	+	ENSP00000239906	138341336	138346959	ENST00000239906	FAM53C
5	ENSG00000120733	+	ENSP00000326563	138352796	138435700	ENST00000314358	KDM3B
5	ENSG00000132563	+	ENSP00000367590	138439209	138445751	ENST00000378339	REEP2
5	ENSG00000120738	+	ENSP00000239938	138465762	138468081	ENST00000239938	EGR1
5	ENSG00000120705	-	ENSP00000353741	138542916	138508307	ENST00000360541	ETF1
5	ENSG00000113013	-	ENSP00000297185	138575316	138556039	ENST00000297185	HSPA9
5	ENSG00000044115	+	ENSP00000304669	138781925	138934089	ENST00000302763	CTNNA1
5	ENSG00000146006	-	ENSP00000274711	138874909	138873012	ENST00000274711	LRRTM2
5	ENSG00000120725	-	ENSP00000378294	139127841	138947119	ENST00000394817	SIL1
5	ENSG00000280987	+	ENSP00000354346	139307416	139329395	ENST00000361059	MATR3
5	ENSG00000015479	+	ENSP00000378284	139307416	139329395	ENST00000394805	MATR3
5	ENSG00000120727	+	ENSP00000378275	139363785	139368798	ENST00000394795	PAIP2
5	ENSG00000170482	-	ENSP00000302851	139383251	139372008	ENST00000353963	SLC23A1
5	ENSG00000170476	-	ENSP00000303920	139389854	139387767	ENST00000302125	MZB1
5	ENSG00000228672	-	ENSP00000416033	139395079	139392036	ENST00000434752	PROB1
5	ENSG00000170469	-	ENSP00000414920	139404058	139396802	ENST00000450845	SPATA24
5	ENSG00000170464	-	ENSP00000302843	139439443	139414150	ENST00000302060	DNAJC18
5	ENSG00000279686	-	ENSP00000421364	139462668	139448902	ENST00000515823	AC142391.1
5	ENSG00000249751	-	ENSP00000479243	139462668	139448902	ENST00000618155	ECSCR
5	ENSG00000283288	+	ENSP00000490796	139471122	139472921	ENST00000637503	SMIM33
5	ENSG00000184584	-	ENSP00000331288	139481702	139476263	ENST00000330794	STING1
5	ENSG00000131508	+	ENSP00000381717	139561792	139626801	ENST00000398733	UBE2D2
5	ENSG00000171604	+	ENSP00000302543	139680524	139682907	ENST00000302517	CXXC5
5	ENSG00000146005	+	ENSP00000274710	139809441	139842474	ENST00000274710	PSD2
5	ENSG00000158458	-	ENSP00000354910	140043067	139847919	ENST00000361474	NRG2
5	ENSG00000185129	+	ENSP00000332706	140114182	140115150	ENST00000331327	PURA
5	ENSG00000182700	+	ENSP00000327344	140128477	140128638	ENST00000333305	IGIP
5	ENSG00000120306	+	ENSP00000261811	140194466	140243411	ENST00000261811	CYSTM1
5	ENSG00000113068	-	ENSP00000261813	140303071	140245976	ENST00000261813	PFDN1
5	ENSG00000113070	-	ENSP00000230990	140346326	140334678	ENST00000230990	HBEGF
5	ENSG00000113073	+	ENSP00000424424	140360237	140372798	ENST00000506757	SLC4A9
5	ENSG00000131503	+	ENSP00000354085	140401968	140539418	ENST00000360839	ANKHD1
5	ENSG00000254996	+	ENSP00000432016	140401968	140549237	ENST00000532219	ANKHD1-EIF4EBP3
5	ENSG00000243056	+	ENSP00000308472	140547738	140549262	ENST00000310331	EIF4EBP3
5	ENSG00000213523	-	ENSP00000337513	140557486	140550702	ENST00000336283	SRA1
5	ENSG00000113108	-	ENSP00000402591	140564243	140558587	ENST00000412920	APBB3
5	ENSG00000176087	+	ENSP00000479255	140567170	140568144	ENST00000612662	SLC35A4
5	ENSG00000170458	-	ENSP00000304236	140633069	140631858	ENST00000302014	CD14
5	ENSG00000113119	+	ENSP00000378166	140639528	140645098	ENST00000394671	TMCO6
5	ENSG00000131495	-	ENSP00000252102	140647581	140645589	ENST00000252102	NDUFA2
5	ENSG00000113141	+	ENSP00000396301	140647909	140662329	ENST00000417647	IK
5	ENSG00000120314	+	ENSP00000351100	140664913	140669654	ENST00000358337	WDR55
5	ENSG00000256453	-	ENSP00000445366	140673540	140671295	ENST00000542735	DND1
5	ENSG00000170445	-	ENSP00000425634	140691302	140674259	ENST00000504156	HARS1
5	ENSG00000112855	+	ENSP00000494296	140691649	140698552	ENST00000645749	HARS2
5	ENSG00000146007	+	ENSP00000274712	140700461	140705756	ENST00000274712	ZMAT2
5	ENSG00000204970	+	ENSP00000420840	140786291	141009937	ENST00000504120	PCDHA1
5	ENSG00000204969	+	ENSP00000431748	140794965	141009937	ENST00000526136	PCDHA2
5	ENSG00000255408	+	ENSP00000429808	140801198	141009937	ENST00000522353	PCDHA3
5	ENSG00000204967	+	ENSP00000435300	140807188	141009937	ENST00000530339	PCDHA4
5	ENSG00000204965	+	ENSP00000436557	140821776	141009937	ENST00000529859	PCDHA5
5	ENSG00000081842	+	ENSP00000433378	140828092	141009937	ENST00000529310	PCDHA6
5	ENSG00000204963	+	ENSP00000436426	140834384	141009937	ENST00000525929	PCDHA7
5	ENSG00000204962	+	ENSP00000434655	140841322	141009937	ENST00000531613	PCDHA8
5	ENSG00000204961	+	ENSP00000436042	140848496	141009937	ENST00000532602	PCDHA9
5	ENSG00000250120	+	ENSP00000304234	140856049	141009937	ENST00000307360	PCDHA10
5	ENSG00000249158	+	ENSP00000381636	140869104	141009937	ENST00000398640	PCDHA11
5	ENSG00000251664	+	ENSP00000381628	140875473	141009937	ENST00000398631	PCDHA12
5	ENSG00000239389	+	ENSP00000289272	140882269	141009937	ENST00000289272	PCDHA13
5	ENSG00000248383	+	ENSP00000253807	140926893	141009937	ENST00000253807	PCDHAC1
5	ENSG00000243232	+	ENSP00000289269	140966767	141009937	ENST00000289269	PCDHAC2
5	ENSG00000171815	+	ENSP00000307234	141051471	141053927	ENST00000306549	PCDHB1
5	ENSG00000112852	+	ENSP00000194155	141094791	141097187	ENST00000194155	PCDHB2
5	ENSG00000113205	+	ENSP00000231130	141100650	141103040	ENST00000231130	PCDHB3
5	ENSG00000081818	+	ENSP00000194152	141121999	141124386	ENST00000194152	PCDHB4
5	ENSG00000113209	+	ENSP00000231134	141135435	141137822	ENST00000231134	PCDHB5
5	ENSG00000113211	+	ENSP00000231136	141150258	141152642	ENST00000231136	PCDHB6
5	ENSG00000113212	+	ENSP00000231137	141172836	141175217	ENST00000231137	PCDHB7
5	ENSG00000120322	+	ENSP00000239444	141178035	141180440	ENST00000239444	PCDHB8
5	ENSG00000272674	+	ENSP00000477314	141182560	141184890	ENST00000609684	PCDHB16
5	ENSG00000177839	+	ENSP00000478606	141187319	141189712	ENST00000316105	PCDHB9
5	ENSG00000120324	+	ENSP00000239446	141192553	141194955	ENST00000239446	PCDHB10
5	ENSG00000197479	+	ENSP00000346802	141199775	141202168	ENST00000354757	PCDHB11
5	ENSG00000120328	+	ENSP00000239450	141208908	141211295	ENST00000239450	PCDHB12
5	ENSG00000187372	+	ENSP00000345491	141214124	141216520	ENST00000341948	PCDHB13
5	ENSG00000120327	+	ENSP00000239449	141223506	141225902	ENST00000239449	PCDHB14
5	ENSG00000279983	+	ENSP00000485074	141223506	141245555	ENST00000624396	AC244517.10
5	ENSG00000113248	+	ENSP00000231173	141245579	141247942	ENST00000231173	PCDHB15
5	ENSG00000120329	-	ENSP00000239451	141303863	141302962	ENST00000239451	SLC25A2
5	ENSG00000178913	-	ENSP00000312709	141320042	141318997	ENST00000313368	TAF7
5	ENSG00000276547	+	ENSP00000484888	141398128	141400584	ENST00000621169	PCDHGB5
5	ENSG00000204956	+	ENSP00000431083	141330685	141511173	ENST00000517417	PCDHGA1
5	ENSG00000081853	+	ENSP00000378077	141338972	141511173	ENST00000394576	PCDHGA2
5	ENSG00000254245	+	ENSP00000253812	141344034	141511173	ENST00000253812	PCDHGA3
5	ENSG00000254221	+	ENSP00000429273	141350261	141511173	ENST00000523390	PCDHGB1
5	ENSG00000262576	+	ENSP00000458570	141355108	141511173	ENST00000571252	PCDHGA4
5	ENSG00000253910	+	ENSP00000429018	141360136	141511173	ENST00000522605	PCDHGB2
5	ENSG00000253485	+	ENSP00000429834	141364331	141511173	ENST00000518069	PCDHGA5
5	ENSG00000262209	+	ENSP00000461862	141370395	141511173	ENST00000576222	PCDHGB3
5	ENSG00000253731	+	ENSP00000429601	141374084	141511173	ENST00000517434	PCDHGA6
5	ENSG00000253537	+	ENSP00000430024	141382900	141511173	ENST00000518325	PCDHGA7
5	ENSG00000253953	+	ENSP00000428288	141387885	141511173	ENST00000519479	PCDHGB4
5	ENSG00000253767	+	ENSP00000381605	141392814	141511173	ENST00000398604	PCDHGA8
5	ENSG00000261934	+	ENSP00000460274	141402953	141511173	ENST00000573521	PCDHGA9
5	ENSG00000253305	+	ENSP00000428603	141408203	141511173	ENST00000520790	PCDHGB6
5	ENSG00000253846	+	ENSP00000381611	141413176	141511173	ENST00000398610	PCDHGA10
5	ENSG00000254122	+	ENSP00000381594	141417860	141511173	ENST00000398594	PCDHGB7
5	ENSG00000253873	+	ENSP00000381589	141421228	141511173	ENST00000398587	PCDHGA11
5	ENSG00000253159	+	ENSP00000252085	141430760	141511173	ENST00000252085	PCDHGA12
5	ENSG00000240184	+	ENSP00000312070	141476117	141511173	ENST00000308177	PCDHGC3
5	ENSG00000242419	+	ENSP00000306918	141485174	141511173	ENST00000306593	PCDHGC4
5	ENSG00000240764	+	ENSP00000252087	141489241	141511173	ENST00000252087	PCDHGC5
5	ENSG00000131504	-	ENSP00000428268	141618912	141516853	ENST00000518047	DIAPH1
5	ENSG00000171720	-	ENSP00000302967	141636788	141621470	ENST00000305264	HDAC3
5	ENSG00000164620	+	ENSP00000297164	141638226	141640444	ENST00000297164	RELL2
5	ENSG00000197948	-	ENSP00000399259	141651366	141641500	ENST00000435817	FCHSD1
5	ENSG00000120318	-	ENSP00000239440	141680484	141653952	ENST00000239440	ARAP3
5	ENSG00000156453	-	ENSP00000287008	141878260	141854044	ENST00000287008	PCDH1
5	ENSG00000081791	+	ENSP00000194118	141923942	141938759	ENST00000194118	DELE1
5	ENSG00000113555	-	ENSP00000231484	141957849	141945383	ENST00000231484	PCDH12
5	ENSG00000013561	+	ENSP00000348462	141973589	141987790	ENST00000356143	RNF14
5	ENSG00000113552	-	ENSP00000311876	142012033	142002031	ENST00000311337	GNPDA1
5	ENSG00000131507	+	ENSP00000253814	142108975	142144674	ENST00000253814	NDFIP1
5	ENSG00000187678	-	ENSP00000399468	142315106	142314211	ENST00000434127	SPRY4
5	ENSG00000113578	-	ENSP00000396195	142614125	142595292	ENST00000419524	FGF1
5	ENSG00000145819	+	ENSP00000274498	142770762	143222446	ENST00000274498	ARHGAP26
5	ENSG00000113580	-	ENSP00000343205	143400837	143281891	ENST00000343796	NR3C1
5	ENSG00000158497	+	ENSP00000289448	143812268	143820568	ENST00000289448	HMHB1
5	ENSG00000145817	-	ENSP00000397704	144169953	144160399	ENST00000448443	YIPF5
5	ENSG00000183775	+	ENSP00000426548	144206715	144474114	ENST00000507359	KCTD16
5	ENSG00000186314	-	ENSP00000424730	145835249	145764943	ENST00000505416	PRELID2
5	ENSG00000204928	-	ENSP00000367214	145872966	145859735	ENST00000377976	GRXCR2
5	ENSG00000156463	+	ENSP00000352028	145937929	146062701	ENST00000359120	SH3RF2
5	ENSG00000173261	-	ENSP00000309087	146104309	146084434	ENST00000311450	PLAC8L1
5	ENSG00000133706	-	ENSP00000377954	146182491	146114108	ENST00000394434	LARS1
5	ENSG00000091009	+	ENSP00000265271	146203766	146286030	ENST00000265271	RBM27
5	ENSG00000275740	+	ENSP00000475384	146203766	146339240	ENST00000506502	AC091959.3
5	ENSG00000091010	+	ENSP00000495718	146339113	146340444	ENST00000646991	POU4F3
5	ENSG00000113649	+	ENSP00000296702	146447350	146510642	ENST00000296702	TCERG1
5	ENSG00000173250	-	ENSP00000308733	146516111	146514856	ENST00000311104	GPR151
5	ENSG00000156475	-	ENSP00000336591	147055741	146589949	ENST00000336640	PPP2R2B
5	ENSG00000169302	+	ENSP00000381030	147239635	147383983	ENST00000397936	STK32A
5	ENSG00000113657	-	ENSP00000343690	147509856	147394037	ENST00000343218	DPYSL3
5	ENSG00000176049	-	ENSP00000479248	147671804	147601763	ENST00000616793	JAKMIP2
5	ENSG00000164266	-	ENSP00000296695	147831575	147824663	ENST00000296695	SPINK1
5	ENSG00000164265	+	ENSP00000296694	147878804	147882050	ENST00000296694	SCGB3A2
5	ENSG00000178776	-	ENSP00000315370	147906499	147896995	ENST00000318315	C5orf46
5	ENSG00000133710	+	ENSP00000352936	148064045	148136991	ENST00000359874	SPINK5
5	ENSG00000196800	+	ENSP00000349459	148169733	148175398	ENST00000356972	SPINK14
5	ENSG00000178172	+	ENSP00000324870	148203097	148214950	ENST00000325630	SPINK6
5	ENSG00000248109	+	ENSP00000490292	148238598	148243254	ENST00000638089	MARCOL
5	ENSG00000214510	+	ENSP00000381468	148270073	148286048	ENST00000398450	SPINK13
5	ENSG00000145879	+	ENSP00000274565	148312484	148315684	ENST00000274565	SPINK7
5	ENSG00000204909	+	ENSP00000367139	148335614	148339712	ENST00000377906	SPINK9
5	ENSG00000145868	+	ENSP00000342023	148394777	148442147	ENST00000340253	FBXO38
5	ENSG00000164270	-	ENSP00000428320	148637012	148451187	ENST00000521530	HTR4
5	ENSG00000169252	+	ENSP00000305372	148826832	148828073	ENST00000305988	ADRB2
5	ENSG00000169247	-	ENSP00000423660	149063020	149004713	ENST00000515425	SH3TC2
5	ENSG00000173210	+	ENSP00000310309	149142096	149258404	ENST00000309868	ABLIM3
5	ENSG00000157510	+	ENSP00000296721	149271969	149340030	ENST00000296721	AFAP1L1
5	ENSG00000164284	+	ENSP00000329558	149345540	149351282	ENST00000329271	GRPEL2
5	ENSG00000145882	+	ENSP00000274569	149358069	149368654	ENST00000274569	PCYOX1L
5	ENSG00000127743	-	ENSP00000261796	149379223	149374371	ENST00000261796	IL17B
5	ENSG00000113712	-	ENSP00000261798	149550962	149496855	ENST00000261798	CSNK1A1
5	ENSG00000183111	+	ENSP00000328083	149597770	149632191	ENST00000333677	ARHGEF37
5	ENSG00000155846	+	ENSP00000312649	149730343	149847558	ENST00000309241	PPARGC1B
5	ENSG00000132915	-	ENSP00000255266	149944671	149860897	ENST00000255266	PDE6A
5	ENSG00000155850	+	ENSP00000286298	149977653	149981813	ENST00000286298	SLC26A2
5	ENSG00000164296	-	ENSP00000425318	149996346	149994785	ENST00000515406	TIGD6
5	ENSG00000113716	+	ENSP00000421917	150004853	150052192	ENST00000502717	HMGXB3
5	ENSG00000182578	-	ENSP00000286301	150086425	150054071	ENST00000286301	CSF1R
5	ENSG00000113721	-	ENSP00000261799	150137045	150115765	ENST00000261799	PDGFRB
5	ENSG00000113722	+	ENSP00000231656	150166877	150183680	ENST00000231656	CDX1
5	ENSG00000011083	+	ENSP00000230671	150190328	150209615	ENST00000230671	SLC6A7
5	ENSG00000070808	-	ENSP00000500642	150289623	150222712	ENST00000672479	CAMK2A
5	ENSG00000183876	-	ENSP00000333395	150302371	150297216	ENST00000328668	ARSI
5	ENSG00000070814	+	ENSP00000493815	150357747	150399048	ENST00000643257	TCOF1
5	ENSG00000019582	-	ENSP00000009530	150412747	150402242	ENST00000009530	CD74
5	ENSG00000164587	-	ENSP00000385958	150447731	150444288	ENST00000401695	RPS14
5	ENSG00000070614	+	ENSP00000261797	150521255	150553332	ENST00000261797	NDST1
5	ENSG00000171992	+	ENSP00000302139	150648276	150657087	ENST00000307662	SYNPO
5	ENSG00000164591	+	ENSP00000297130	150662942	150676875	ENST00000297130	MYOZ3
5	ENSG00000086589	-	ENSP00000199814	150700983	150691753	ENST00000199814	RBM22
5	ENSG00000132912	-	ENSP00000416968	150758991	150711151	ENST00000447998	DCTN4
5	ENSG00000256235	+	ENSP00000496958	150795441	150795623	ENST00000648745	SMIM3
5	ENSG00000237693	+	ENSP00000428220	150848124	150848669	ENST00000522154	IRGM
5	ENSG00000145908	-	ENSP00000274599	150903153	150895426	ENST00000274599	ZNF300
5	ENSG00000211445	+	ENSP00000373477	151020655	151028130	ENST00000388825	GPX3
5	ENSG00000145901	-	ENSP00000428187	151065093	151030715	ENST00000522226	TNIP1
5	ENSG00000197043	-	ENSP00000346550	151147899	151101450	ENST00000354546	ANXA6
5	ENSG00000198624	-	ENSP00000347586	151223968	151183439	ENST00000355417	CCDC69
5	ENSG00000196743	+	ENSP00000349687	151253217	151267451	ENST00000357164	GM2A
5	ENSG00000186334	-	ENSP00000334750	151303352	151277395	ENST00000335230	SLC36A3
5	ENSG00000186335	-	ENSP00000334223	151347458	151316819	ENST00000335244	SLC36A2
5	ENSG00000123643	+	ENSP00000428140	151458793	151488254	ENST00000520701	SLC36A1
5	ENSG00000086570	-	ENSP00000261800	151568929	151505567	ENST00000261800	FAT2
5	ENSG00000113140	-	ENSP00000231061	151676186	151663573	ENST00000231061	SPARC
5	ENSG00000177556	-	ENSP00000316854	151758549	151746327	ENST00000313115	ATOX1
5	ENSG00000145907	+	ENSP00000348578	151786621	151804091	ENST00000356245	G3BP1
5	ENSG00000145888	-	ENSP00000274576	151924547	151822675	ENST00000274576	GLRA1
5	ENSG00000132911	-	ENSP00000255262	152405111	152392193	ENST00000255262	NMUR2
5	ENSG00000155511	+	ENSP00000285900	153490889	153811225	ENST00000285900	GRIA1
5	ENSG00000055147	-	ENSP00000430489	154034951	153992978	ENST00000522858	FAM114A2
5	ENSG00000037749	+	ENSP00000322956	154049723	154053713	ENST00000322602	MFAP3
5	ENSG00000164574	+	ENSP00000297107	154190867	154416972	ENST00000297107	GALNT10
5	ENSG00000164576	+	ENSP00000297109	154446605	154456028	ENST00000297109	SAP30L
5	ENSG00000113196	-	ENSP00000231121	154478006	154475808	ENST00000231121	HAND1
5	ENSG00000155506	+	ENSP00000336721	154712926	154814096	ENST00000336314	LARP1
5	ENSG00000170271	-	ENSP00000320604	154838176	154820318	ENST00000326080	FAXDC2
5	ENSG00000155508	+	ENSP00000384747	154863279	154875439	ENST00000403027	CNOT8
5	ENSG00000082516	-	ENSP00000285873	154938131	154888212	ENST00000285873	GEMIN5
5	ENSG00000082515	+	ENSP00000429039	154941111	154966897	ENST00000522038	MRPL22
5	ENSG00000226650	+	ENSP00000387875	155013860	155017564	ENST00000435029	KIF4B
5	ENSG00000170624	+	ENSP00000338343	156329577	156759390	ENST00000337851	SGCD
5	ENSG00000231989	+	ENSP00000490297	156850563	156851180	ENST00000522232	PPP1R2B
5	ENSG00000145850	-	ENSP00000274532	156963196	156919459	ENST00000274532	TIMD4
5	ENSG00000113249	-	ENSP00000487363	157057941	157029590	ENST00000625904	HAVCR1
5	ENSG00000135077	-	ENSP00000312002	157108981	157087104	ENST00000307851	HAVCR2
5	ENSG00000155868	-	ENSP00000401046	157139429	157138732	ENST00000420343	MED7
5	ENSG00000170613	-	ENSP00000305596	157166166	157162449	ENST00000302938	FAM71B
5	ENSG00000113263	+	ENSP00000398655	157180978	157252678	ENST00000422843	ITK
5	ENSG00000055163	+	ENSP00000484819	157285362	157393000	ENST00000618329	CYFIP2
5	ENSG00000285868	-	ENSP00000496943	157343534	157342864	ENST00000519499	AC008676.3
5	ENSG00000172568	-	ENSP00000310594	157343534	157342864	ENST00000312349	FNDC9
5	ENSG00000172548	+	ENSP00000311687	157460135	157472960	ENST00000311946	NIPAL4
5	ENSG00000135074	-	ENSP00000257527	157575694	157480951	ENST00000257527	ADAM19
5	ENSG00000039600	-	ENSP00000265007	157652076	157626342	ENST00000265007	SOX30
5	ENSG00000187658	+	ENSP00000387027	157671615	157679999	ENST00000409999	C5orf52
5	ENSG00000113272	+	ENSP00000231198	157731441	157739482	ENST00000231198	THG1L
5	ENSG00000155858	+	ENSP00000286307	157743751	157755264	ENST00000286307	LSM11
5	ENSG00000113282	-	ENSP00000429824	157858968	157787648	ENST00000523908	CLINT1
5	ENSG00000164330	-	ENSP00000322898	159099476	158699113	ENST00000313708	EBF1
5	ENSG00000145860	-	ENSP00000430397	159203615	159158672	ENST00000519865	RNF145
5	ENSG00000164332	+	ENSP00000296786	159268916	159284931	ENST00000296786	UBLCP1
5	ENSG00000113302	-	ENSP00000231228	159326780	159316687	ENST00000231228	IL12B
5	ENSG00000170214	+	ENSP00000306662	159916906	159972492	ENST00000306675	ADRA1B
5	ENSG00000113312	+	ENSP00000231238	160010529	160065065	ENST00000231238	TTC1
5	ENSG00000170234	-	ENSP00000305151	160119386	160092384	ENST00000307063	PWWP2A
5	ENSG00000170231	+	ENSP00000385433	160229558	160238659	ENST00000402432	FABP6
5	ENSG00000135083	-	ENSP00000257536	160311921	160253380	ENST00000257536	CCNJL
5	ENSG00000145861	-	ENSP00000498651	160355009	160349170	ENST00000652664	C1QTNF2
5	ENSG00000221886	-	ENSP00000428831	160395488	160393708	ENST00000523213	ZBED8
5	ENSG00000164609	-	ENSP00000297151	160415292	160403287	ENST00000297151	SLU7
5	ENSG00000164611	+	ENSP00000430642	160422313	160428681	ENST00000520452	PTTG1
5	ENSG00000118322	-	ENSP00000313600	160688072	160565455	ENST00000327245	ATP10B
5	ENSG00000145864	-	ENSP00000274547	161546641	161294083	ENST00000274547	GABRB2
5	ENSG00000145863	+	ENSP00000274545	161685990	161701773	ENST00000274545	GABRA6
5	ENSG00000022355	+	ENSP00000023897	161850811	161897422	ENST00000023897	GABRA1
5	ENSG00000113327	+	ENSP00000491909	162068000	162153368	ENST00000639213	GABRG2
5	ENSG00000113328	+	ENSP00000377506	163439257	163442565	ENST00000393929	CCNG1
5	ENSG00000170584	-	ENSP00000304854	163460048	163453969	ENST00000302764	NUDCD2
5	ENSG00000072571	+	ENSP00000377492	163460693	163491164	ENST00000393915	HMMR
5	ENSG00000038274	+	ENSP00000325425	163505687	163518363	ENST00000321757	MAT2B
5	ENSG00000145934	+	ENSP00000429430	167284838	168262810	ENST00000518659	TENM2
5	ENSG00000113645	+	ENSP00000265293	168292153	168469017	ENST00000265293	WWC1
5	ENSG00000113643	+	ENSP00000231572	168486499	168519190	ENST00000231572	RARS1
5	ENSG00000188573	+	ENSP00000473383	168529505	168530509	ENST00000338333	FBLL1
5	ENSG00000120137	-	ENSP00000239231	168579281	168557573	ENST00000239231	PANK3
5	ENSG00000184347	-	ENSP00000430333	169300707	168666456	ENST00000519560	SLIT3
5	ENSG00000040275	+	ENSP00000265295	169588417	169604207	ENST00000265295	SPDL1
5	ENSG00000134516	+	ENSP00000429283	169637327	170082858	ENST00000520908	DOCK2
5	ENSG00000204767	-	ENSP00000366582	169883896	169864275	ENST00000377365	INSYN2B
5	ENSG00000168269	+	ENSP00000304286	170105958	170108611	ENST00000306268	FOXI1
5	ENSG00000234511	+	ENSP00000490013	170234977	170246113	ENST00000593851	C5orf58
5	ENSG00000043462	-	ENSP00000046794	170297609	170248699	ENST00000046794	LCP2
5	ENSG00000145936	-	ENSP00000274629	170385445	170378706	ENST00000274629	KCNMB1
5	ENSG00000182132	+	ENSP00000329686	170504573	170735806	ENST00000328939	KCNIP1
5	ENSG00000094755	+	ENSP00000265294	170788616	170812258	ENST00000265294	GABRP
5	ENSG00000204764	+	ENSP00000427975	170862034	171298858	ENST00000523189	RANBP17
5	ENSG00000164438	+	ENSP00000296921	171309366	171311599	ENST00000296921	TLX3
5	ENSG00000181163	+	ENSP00000296930	171387949	171410565	ENST00000296930	NPM1
5	ENSG00000156427	+	ENSP00000274625	171420200	171456805	ENST00000274625	FGF18
5	ENSG00000185662	+	ENSP00000430818	171785872	171791088	ENST00000523047	SMIM23
5	ENSG00000072803	-	ENSP00000296933	172006500	171868637	ENST00000296933	FBXW11
5	ENSG00000072786	-	ENSP00000176763	172188040	172044884	ENST00000176763	STK10
5	ENSG00000214360	+	ENSP00000381247	172194173	172203345	ENST00000398186	EFCAB9
5	ENSG00000168246	-	ENSP00000377381	172283663	172211832	ENST00000393792	UBTD2
5	ENSG00000174705	-	ENSP00000309714	172454350	172338371	ENST00000311601	SH3PXD2B
5	ENSG00000214357	+	ENSP00000358815	172641407	172686925	ENST00000369800	NEURL1B
5	ENSG00000120129	-	ENSP00000239223	172770950	172768764	ENST00000239223	DUSP1
5	ENSG00000113719	+	ENSP00000377374	172834414	172950816	ENST00000393784	ERGIC1
5	ENSG00000037241	+	ENSP00000428177	172959874	172969541	ENST00000519974	RPL26L1
5	ENSG00000113732	+	ENSP00000429690	172983861	173020331	ENST00000519374	ATP6V0E1
5	ENSG00000164463	+	ENSP00000296953	173080776	173133745	ENST00000296953	CREBRF
5	ENSG00000113734	+	ENSP00000239215	173144546	173163921	ENST00000351486	BNIP1
5	ENSG00000183072	-	ENSP00000327758	173235081	173232571	ENST00000329198	NKX2-5
5	ENSG00000113739	-	ENSP00000265087	173328191	173317849	ENST00000265087	STC2
5	ENSG00000145919	-	ENSP00000309644	173616434	173609241	ENST00000311086	BOD1
5	ENSG00000113742	+	ENSP00000265085	173889734	173956137	ENST00000265085	CPEB4
